1569510598064|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1569510911790|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1569684195576|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1569684277220|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1569765322990|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1569766569424|9|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1569766912929|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1569766988770|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1569767139997|5|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = ?)|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = '18153360366')
1569767732180|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = ?)|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = '18153360366')
1569767789987|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = ?)|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = '18153360366')
1569768028548|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = ?)|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = '18153360366')
1569768150732|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1569768155032|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = ?)|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = '18153360366')
1569768174731|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = ?)|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = '18153360366')
1569768258906|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = ?)|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = '18153360366')
1569768343814|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1569768355893|4|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = ?)|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = '18153360366')
1569768361485|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = ?)|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = '18153360366')
1569768435003|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1569768535185|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = ?)|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = '18153360366')
1569855368495|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1569856471969|5|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = ?)|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = '18153360366')
1569856476787|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = ?)|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = '18153360366')
1569856480674|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = ?)|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = '18153360366')
1569856508248|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = ?)|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = '18153360366')
1569856852617|6|statement|connection 1|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1569856852617|9|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = ?)|SELECT  uid,birthday,gender,nick_name,mobile,update_time,avatar,user_name,mobile_bind_time,register_source,email_bind_time,create_time,user_role,email  FROM user_base     WHERE (mobile = '18153360366')
1569894805522|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570327073965|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570327189461|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570328385549|44|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = ?|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = '18153360366'
1570328446083|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = ?|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = '18153360366'
1570336100097|13|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570336510413|3|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570337038147|4|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = ?|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = '18153360366'
1570337649418|3|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570337694274|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570337814302|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570339718534|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570339929939|3|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570340052862|4|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = ?|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = '18153360366'
1570340316242|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = ?|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = '18153360366'
1570340326681|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = ?|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = '18153360366'
1570340392932|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = ?|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = '18153360366'
1570340398015|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = ?|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = '18153360366'
1570340402302|6|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = ?|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = '18153360366'
1570340406474|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = ?|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = '18153360366'
1570340461843|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = ?|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = '18153360366'
1570340513016|1|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = ?|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = '18153360366'
1570364343405|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570364361322|12|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570365513435|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570366919998|4|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570367877259|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570409339772|4|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570410901798|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570410988973|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570411077142|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570412018406|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570416625485|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570428358542|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570428411600|2|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|/* ping */ SELECT 1|/* ping */ SELECT 1
1570428760708|13|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/canto?useUnicode=true&useSSL=false&characterEncoding=utf8&serverTimezone=UTC|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = ?|SELECT  uid,user_role,register_source,user_name,nick_name,gender,birthday,mobile,mobile_bind_time,email,email_bind_time,avatar,create_time,update_time  FROM user_base     WHERE mobile = '18153360366'
